,0.24182123283640547,1.9272584827976684,1.9142336997972442,0.23008949665421116,0.15696075369560392,1.7249040894052805,1
2891,0.464361764,1.790201396,1.866235297,1.451278372,0.433276204,1.328729573,2
810,1.671111892087278,1.9743477995600207,0.9829007185739328,0.7177013417694754,0.6283294966337253,0.8020526383861722,5
1528,0.642024238,1.894190412,1.947011469,1.819147817,0.395284708,1.357959822,2
1319,0.768550637,2.026818972,1.944109171,0.570025628,0.451653442,1.379563468,1
2570,0.682939216,1.991896131,0.469662653,0.298115899,0.203942653,1.479928515,0
523,1.121049916112434,2.057255515462266,0.813938846495557,0.6576251636327856,0.6558934287935834,0.958774926794716,0
5,0.4677015418600262,1.9697236364869897,1.9268233440392728,0.3396417535609045,0.1800588642176684,1.5844669398597302,1
157,0.835324036220295,1.9309492437527864,1.989395396426085,1.8056519768138712,0.5103840487871047,1.3160783693869569,2
3557,1.446918947,1.890293435,1.037397619,0.856239492,0.725851882,0.880899056,4
369,0.9652489332926546,1.9816961130260984,2.0116788411771056,1.870398004726077,1.61341979988759,1.2886080317129571,3
2943,0.564565686,1.821225985,2.001402252,1.722893017,0.505579838,1.534007676,2
191,0.8598990342197258,1.951900959416717,1.9523741203679053,0.6311474530076283,0.6027807866162131,1.2335450728559278,1
2325,1.827486547,1.925483254,0.958241201,0.816828693,0.819066924,0.280937637,5
2585,0.720732265,2.015854881,0.505958211,0.323740745,0.191869317,1.607373616,0
965,0.765062607,2.040775143,0.737907781,0.62704151,0.612543829,1.278881986,0
3670,1.710261115,1.912853662,0.905896054,0.754358128,0.702098393,0.223204153,5
1268,0.688283253,1.949144651,1.877727901,0.332344078,0.223245072,1.348390644,1
284,0.9342101987806636,1.9683576691798728,1.990044232624843,1.844164472669266,1.5955775440386986,1.2810033308889277,3
2857,0.930796353,1.96406281,1.991141253,0.683589955,0.565273803,1.216295757,1
2060,1.377944016,1.847483936,0.624426342,0.527306574,0.497346523,1.269866824,4
3102,0.895737304,1.969094651,1.995056381,1.856526414,0.746332906,1.350307274,2
817,1.6864083132609615,1.9963805242702688,0.9493437818833488,0.809776330178916,0.6940996679756417,0.6782187800385022,5
3231,0.742265694,1.778962024,1.897923867,1.795934308,1.556174407,1.12373892,3
2807,0.878996045,1.956230702,1.96847406,0.63541354,0.501097536,1.192072653,1
2555,0.665953138,2.044219195,0.525225731,0.38208036,0.356522059,1.438083645,0
436,1.0440673894364918,1.955771792953449,1.8888306612857373,0.6771630999213377,0.5647835429468253,1.2179064881215074,1
3278,0.783954642,1.934774827,2.007893232,1.843498054,1.575139174,1.161923765,3
2560,0.673640578,2.018570995,0.483096649,0.294390515,0.19073077,1.603001398,0
803,1.6442922563663245,1.9568381408455813,0.9642855950114668,0.6848877538306256,0.6072896519541595,0.9021565186428832,5
3799,1.96485195,2.218017547,0.980085004,0.792866357,0.743527456,0.29931008,5
972,0.777999369,2.026876024,0.566352114,0.373054703,0.295373125,1.263299065,0
805,1.6494367489224366,1.9948377142529263,0.93241132159418,0.7906750788974797,0.7005276387797204,0.7436318659861119,5
390,0.986117693555909,1.9620623599716276,2.000963301958376,1.8584667353982087,0.7560409935912952,1.2913771357010022,2
3738,1.867163991,2.005557347,0.955159027,0.812572441,0.766820513,0.158113883,5
2343,1.864650926,1.964862275,0.993999089,0.859835007,0.823272602,0.120540095,5
1686,0.709835458,1.918941996,2.011796328,1.866442219,1.514186957,1.355243223,3
662,1.1829418207804436,1.929794835755373,0.5920189916603068,0.5295587148111457,0.5301708036860207,1.4225975480731656,4
2889,0.4511071,1.842442562,1.884587307,1.50235639,0.431288232,1.392690434,2
2683,0.726430058,2.007149915,1.939065912,0.581596631,0.423163547,1.282835078,1
2786,0.853531268,1.910497317,1.900863291,0.595884322,0.53509637,1.138975691,1
2664,0.67587549,2.036853837,2.012094607,0.418637949,0.327927489,1.515003763,1
125,0.8218545125858051,1.993762515439472,2.0222956547702147,1.854877191357367,1.5955900078997765,1.343496262148017,3
2267,1.770631282,1.874436852,1.070100157,0.939987172,0.909410263,0.232495277,5
1393,1.031017477,2.087326336,1.916102456,0.705727167,0.525803833,1.067355799,1
2639,1.23624051,1.754359649,0.971825316,0.815920643,0.812298627,1.228194422,0
2896,0.476487561,1.797864447,1.951176532,1.621628343,0.46297365,1.438889835,2
1539,0.651268718,1.819682742,1.904116692,1.685453861,0.4,1.314132184,2
386,0.9778803607803972,1.929359082853224,1.9794904275952372,1.7997140295711689,0.6971580966787274,1.3117119482928097,2
1407,0.484169475,1.831198813,1.889053412,1.545286749,0.469035425,1.401198893,2
1994,1.339675278,1.739068095,0.604273239,0.500221386,0.507909102,1.444653562,4
2624,1.011346418,2.016529207,0.821141802,0.639307198,0.459568623,1.195600511,0
3729,1.855937201,2.144687478,0.955892052,0.810569318,0.784516121,0.412839693,5
750,1.5038620399862208,1.9602728444529285,0.8383928493201078,0.6426626990853841,0.6325139925904429,1.1159443777881044,5
2878,0.964211721,1.832459624,1.866183372,0.694414678,0.576731259,0.954381688,1
2939,0.548277566,1.781572101,1.851236334,1.495265315,0.45756402,1.240724534,2
697,1.2088938465987054,1.9472265904765047,0.6203760704949297,0.530662203183193,0.5170677426073916,1.5041978845764916,4
